Name,X062918.Healthy.ppLN.cDC1,X062918.PanIN.ppLN.cDC1,X062918.Tumor.ppLN.cDC1,X070618.Tumor.ppLN.cDC1,X071618.Tumor.ppLN.cDC1,X071718.PanIN.ppLN.cDC1,X072618.PanIN.ppLN.cDC1,X073018.Healthy.ppLN.cDC1,X080618.Healthy.ppLN.cDC1
ENSMUST00000075693,15.334428,17.601755,14.354901,15.478434,15.561284,10.338892,12.863903,17.465854,7.479296
ENSMUST00000140162,0.123438,0.304079,0.340145,0.219237,0.260647,0.254337,0.141331,0.112905,0.217635
ENSMUST00000139527,2.815453,4.043109,0,1.890433,3.879823,7.047186,5.621921,0,2.82089
ENSMUST00000128284,0,0,0.462837,0,0.958649,0.722331,2.282199,0,0.949793
ENSMUST00000124650,0,0.074868,0,0.164924,0,0,0.151943,0,0
ENSMUST00000155975,0,0,0,0,0,0,0,0,0
ENSMUST00000146829,6.5832,3.425233,15.437291,10.440385,1.946056,11.640028,2.18115,0,6.987882
ENSMUST00000124254,12.940725,11.220672,24.097296,24.435286,25.018498,13.414259,11.158354,10.958697,6.097438
ENSMUST00000128507,0,1.943247,1.810807,3.453739,0.138098,1.588227,1.020058,0,0.304492
ENSMUST00000121383,0.141709,0.372392,0.48345,0.191679,0.127792,0.021831,0.039086,0.031798,0.644785
ENSMUST00000137391,0.300017,0.520824,0.284607,0.146761,0.5685,0.473722,0.722599,0.016188,0.13012
ENSMUST00000143106,0,6.697298,11.492307,4.840819,10.783211,3.354043,5.571537,0,1.61997
ENSMUST00000156265,0.491197,0.659156,0,0.118538,3.070035,2.485057,0.608607,0.654398,0.065247
ENSMUST00000139560,1.229182,1.244132,0.798347,1.619337,0.044571,0.903703,2.011924,1.391095,1.083103
ENSMUST00000030357,0,0.797306,0,0,0.307013,1.274418,1.353284,0.940479,0.578741
ENSMUST00000149366,0,0.373941,0,0.395538,1.214208,0,0,1.041664,0
ENSMUST00000125342,0,0.176056,0,0.035774,0,0,0,0,0
ENSMUST00000150800,0,0,0.445235,0,0,0,0,4.728471,0
ENSMUST00000132950,0,0,0,0,0,0,0.382995,0,0
ENSMUST00000174982,0,0,0,0,0,0,0,0,0
ENSMUST00000130573,0,0,0,0,0,0,0,0,0
ENSMUST00000135835,0,0,0,0,0,0,0,0,0
ENSMUST00000046005,0,0,0,0,0,0,0,0,0
ENSMUST00000106738,0,0,0,0,0.005052,0,0.050822,0,0.049412
ENSMUST00000138211,0,0,0,0,0,0,0,0,0
ENSMUST00000125573,0,0,0,0,0,0,0,0,0
ENSMUST00000131776,0.082677,0.15406,0.116475,0.008445,0.024456,0,0.022745,0.109865,0.032827
ENSMUST00000069271,0,0,0.011313,0,0,0,0,0,0
ENSMUST00000131508,0,0,0,0,0,0.336818,0,0,0
ENSMUST00000120565,0,0,0,0,0,0,0,0,0
ENSMUST00000143064,0,0,0,0,0,0,0,0,0
ENSMUST00000151438,0,0,0,0,0,0,0,0,0
ENSMUST00000140321,0,0,0,0,0,0,0,0,0
ENSMUST00000147654,0,0,0,0,0,0,0,0,0
ENSMUST00000154610,0,0,0.056355,0,0.076939,0,0.074516,0.059747,0.029474
ENSMUST00000148027,0,0,0,0,0,0,0,0,0
ENSMUST00000203451,0.257748,0.180112,0.146679,1.140667,0.527433,0.309805,0.788805,0.567399,0.041294
ENSMUST00000132609,0.085264,0.169669,0.094322,0,0,0.237529,0.232892,0.085596,0.031849
ENSMUST00000125464,0.128892,0.128075,0.0262,0,0.012014,0.043695,0.136159,0.037816,0.368283
ENSMUST00000143601,0,0,0,0,0,0,0,0,0
ENSMUST00000106733,0,0,0,0,0,0,0,0,0
ENSMUST00000030356,0,0.446722,0.601182,0.153542,0.852677,0,0.754848,0.079064,0.125573
ENSMUST00000106732,0.766538,0.461623,0,0.150223,0.374045,0.432383,0.319767,0,1.323434
ENSMUST00000126573,0,0,0,0,0.2323,0,0,0,0
ENSMUST00000147319,0.452075,0.695316,0.156284,0,0,0.322744,0,0.497685,0
ENSMUST00000146552,0,0,0.71363,0,0,0,0,0,0
ENSMUST00000097930,0,0,0,0,0,0,0,0.01064,0
ENSMUST00000188737,0.113087,0.069918,0.071994,0.05748,0.04206,0.204226,0.088067,0,0.450983
ENSMUST00000138289,0.103695,0,0,0,0,0,0,0.236912,0
ENSMUST00000150323,0.418894,0,0.411209,0,0.138624,0,0,0,1.128464
ENSMUST00000123140,0,0,0.14069,0,0,0,0,0,0.303673
ENSMUST00000142425,0,0,0,0,0,0,0,0,0
ENSMUST00000030352,0,0.198071,0,0,0.134417,0.140127,0,0,0
ENSMUST00000145832,0.099624,0.186264,0.069088,0.116354,0.133624,0.140988,0.08836,0.122031,0.294278
ENSMUST00000106731,1.502757,1.418534,1.050095,0.761906,0.886975,0.992868,0.871781,0.359619,1.62129
ENSMUST00000135591,0.794248,0.714199,0,0.062209,0,0.160437,0,0,0
ENSMUST00000135022,0.591416,0,0,0.166679,0.737899,0,0,0,1.601355
ENSMUST00000030348,55.153712,65.625203,67.176765,77.671907,57.311158,53.147199,73.499751,75.114526,40.660404
ENSMUST00000141376,1.265441,0.300015,0,0,0,0,0,0,0
ENSMUST00000135454,0.060146,0,0,0.289108,0.113833,0,0.069725,0.008168,0.131438
ENSMUST00000106726,3.365687,4.032028,0,0,6.398549,0,5.636306,4.258962,0.617195
ENSMUST00000030347,1.635233,0,0,0.831783,0,0,0,0,0
ENSMUST00000106727,0,0,0.262704,0.703558,0.492657,0,0.592548,0,0
ENSMUST00000119394,0,0.799917,0.068212,0,1.394615,1.930873,0,1.935977,2.977115
ENSMUST00000120473,1.745867,0.884437,0.411927,0.513345,1.033806,1.836712,0.676376,0.228206,1.180527
ENSMUST00000132417,0.273468,0.717373,0.288116,0.572879,1.278882,1.858888,1.687373,0.27666,0.226989
ENSMUST00000125107,2.365685,3.134147,3.608476,2.210445,3.346069,3.744736,3.171786,2.122538,1.284114
ENSMUST00000128474,3.589592,6.637628,20.583752,8.010565,0,11.553356,10.643837,2.728389,10.3123
ENSMUST00000030346,5.791015,9.04571,5.582608,12.036835,6.12923,7.664183,12.50318,6.4441,5.804492
ENSMUST00000127715,0.127555,0.290153,0.424727,0,0.271326,0,0.271636,0.408979,0.021486
ENSMUST00000153593,0,0,0,0,0,0,0,0,0
ENSMUST00000156888,1.162529,0,0,0,0,0.666442,0.127184,0,0.124823
ENSMUST00000134254,0,0,0,0,4.51544,2.537968,0,0.622013,0.282097
ENSMUST00000030345,3.293424,3.909149,3.359368,4.222817,5.103749,5.311798,4.844621,3.946807,2.64953
ENSMUST00000106720,0.94437,0,1.445287,0,4.768815,0,1.518936,2.343292,0
ENSMUST00000106719,0,0,0,0,0,0,0,0,0
ENSMUST00000175651,0.810663,1.305589,0,1.753265,0,2.879445,0,3.342613,3.356512
ENSMUST00000141738,0,0,0,0,0,0,0.899276,0,0
ENSMUST00000131644,0,0,0,0,0,0,0,0,0
ENSMUST00000145831,0,0,0,0,0,0,0,0,0
ENSMUST00000106713,0,0,0,0,0,0,0,0,0
ENSMUST00000124190,0.037488,0.048043,0.062808,0.029955,0,0.102573,0.072514,0,0.003469
ENSMUST00000106709,0,0,0,0,0,0,0,0,0
ENSMUST00000146851,0,0,0,0,0,0,0,0,0
ENSMUST00000044248,0.148946,0.043668,0.10629,0.007888,0.039749,0.191231,0.043486,0.122102,0.246593
ENSMUST00000106708,0,0,0,0,0,0,0,0,0
ENSMUST00000145491,0,0,0,0,0,0,0.077702,0,0
ENSMUST00000130026,0,0,0,0,0,0.207357,0,0,0
ENSMUST00000147597,0,0.047134,0,0,0,0,0,0,0
ENSMUST00000124265,0,0,0,0,0,0.639407,0,0,0
ENSMUST00000158426,0,0,0,0,0,0,0,0,0
ENSMUST00000030340,13.395257,15.354303,12.633533,18.614047,14.009602,15.428397,14.673201,17.019971,10.627146
ENSMUST00000145721,18.925653,27.719195,30.579948,24.826954,30.868775,25.099884,21.036893,35.935662,12.847206
ENSMUST00000122878,15.329112,6.987956,0,21.641488,13.383386,5.244114,21.249768,24.894517,11.667669
ENSMUST00000106701,45.35024,47.218323,50.392586,43.944224,53.549074,68.920704,60.344144,77.461636,46.168065
ENSMUST00000135379,0,0,0,0,0,0,0,0,0
ENSMUST00000149106,0,0,0,0,0,0,0,0,0
ENSMUST00000183919,0,0,0,0,0,0,0,0,0
ENSMUST00000123792,0,0.365981,0.157315,0,0.453857,0,0.041094,0,0
ENSMUST00000143340,0,0,0,0,0,0,0.101461,0,0
ENSMUST00000130776,0,0,0,0,0,0,0,0,0
ENSMUST00000052999,0,0,0,0,0,0,0,0,0
ENSMUST00000130942,0.19182,0,0,0,0.04575,0,0,0,0.117919
ENSMUST00000116309,0,0,0,0,0,0,0,0,0
ENSMUST00000125647,0,0.114306,0.523452,0,0,0,0.034935,0,0
ENSMUST00000116307,0,0,0,0,0,0,0.170509,0,0
ENSMUST00000135718,0,0,0,0.43104,0,0.094857,0,0,0
ENSMUST00000138701,0,0,0,0.15662,0.05905,0,0.131781,0,0.890025
ENSMUST00000133049,0,0,0,0,0.295849,0.188581,0,0.014368,0.354559
ENSMUST00000123280,0,0,0.190787,0,0,0.279958,0.220886,0.239818,1.187876
ENSMUST00000126900,0,0.463887,0,0.03885,0,0,0,0,0
ENSMUST00000150487,0.431893,0,0,0,0,0.417746,0,0,0
ENSMUST00000127392,0,0,0.536341,0,0,0,0,0,0
ENSMUST00000106691,0.845679,0,0,0,0,0,0.409747,0,0
ENSMUST00000223127,0,0,0,0,0,0,0,0,0
ENSMUST00000043793,0,0,0,0,0,0,0,0,0
ENSMUST00000106690,0,0,0,0,0,0,0,0,0
ENSMUST00000043616,4.118274,3.640534,2.089518,2.820215,3.176837,5.264844,5.257675,5.118466,5.855248
ENSMUST00000130508,0.780197,0.312489,0.06002,0,0,0.596163,0.546065,0.123849,0.060925
ENSMUST00000117326,0,0,0,0,0,0,0,0,0
ENSMUST00000118794,0,0,0,0,0,0,0,0,0
ENSMUST00000131656,0.464728,0.628329,0.224121,0.380573,0.179886,0.534075,0.413768,0.534799,0.47395
ENSMUST00000134394,0.407638,0,0,0,1.723138,0,2.615917,0,0
ENSMUST00000073764,0.952354,2.285718,1.577086,2.561513,0,2.988426,1.291868,1.81139,1.385454
ENSMUST00000141423,0,0,0,1.867933,2.333783,0,0.731318,0,5.952123
ENSMUST00000147054,0.595009,1.938768,2.989361,2.715196,0.465082,2.166729,1.380495,6.404535,0
ENSMUST00000053157,0,0,0,0,0,0,0,0.094126,0
ENSMUST00000030332,0.338275,0.381191,0.465905,0.063898,0.627839,0.071951,0.21466,0.956556,0.111675
ENSMUST00000184609,0,0,0,1.823958,0,0,0,1.12472,1.191372
ENSMUST00000122349,0,0,0,0,0,0,0,0,0
ENSMUST00000106673,0,0,0,0,0,0,0,0,0
ENSMUST00000043368,0.625786,0,0.314239,0.221942,1.074636,1.695138,1.987124,1.146045,0.766341
ENSMUST00000097925,3.298302,2.993833,1.706866,1.987242,1.728413,5.973621,3.869033,3.813574,2.014609
ENSMUST00000155068,0.437027,0.836306,0.294596,0.061086,0.451689,1.238726,2.019759,0.579373,1.178839
ENSMUST00000119769,0,0,0,0.169339,0.36548,0,0.45171,0,2.423467
ENSMUST00000083365,54.441055,15.654962,0,25.337416,0,0,0,0,0
ENSMUST00000142835,0.441411,0.396545,0,0.358469,0.368636,0.541706,0.463545,0,0.879917
ENSMUST00000157089,0,0,0,0,0,0,0,0,0
ENSMUST00000138809,0.764389,0.128563,0.134297,0,0.907686,1.643086,0.856702,0,0.248893
ENSMUST00000122644,0,0,14.88423,2.815268,0,0,0,3.108391,0
ENSMUST00000151349,3.225434,0,2.619924,1.573072,3.721714,4.232101,4.936781,1.92121,3.318493
ENSMUST00000153916,0.884225,0,0,0.104918,0,0.631304,0.263399,0.069707,0.036331
ENSMUST00000138088,0,0.171201,0,0,0,0,0,0,0
ENSMUST00000127602,2.053231,3.647917,5.174619,3.280007,5.167223,5.061386,4.74461,2.657261,2.002464
ENSMUST00000145590,0.119889,0.42805,0.172067,0.082318,0.219534,1.201461,0.319999,0.020451,0.220967
ENSMUST00000128042,4.143962,13.306891,11.613852,9.375066,11.130294,13.529394,12.750153,8.196645,5.93354
ENSMUST00000132951,0.126783,0.146676,0.140225,0.042924,0.1241,0.498897,0.308224,0.227526,0.281555
ENSMUST00000079213,15.389327,17.782725,15.753612,18.919505,18.742112,16.614864,21.370567,18.294199,11.014934
ENSMUST00000125106,0.369619,0.227072,0.296387,0.103384,0.52533,0.387206,0.966504,0.271247,0.438165
ENSMUST00000139772,0.587871,0.398946,0,0,0,0,0,0,0
ENSMUST00000130162,0,0,0,0,0,0,0,0,0
ENSMUST00000102744,0.312133,0.449203,0.406526,0.612458,0.410298,0.360267,0.743615,0.376538,0.324824
ENSMUST00000143497,0,0,0,0,0,0,0,0,0
ENSMUST00000126668,0.042206,0.069111,0.116686,0.044484,0.202782,0.060504,0.172622,0.012128,0.166409
ENSMUST00000129931,0.187972,0,0,0,0,0.349688,0.218611,0,0.019193
ENSMUST00000030320,2.789515,3.040701,2.199348,1.598298,4.015487,6.771371,7.253898,4.817742,3.639054
ENSMUST00000193462,0.069963,0.061171,0.067954,0.036462,0.473327,0.076265,0.344461,0,0.11256
ENSMUST00000139962,0.566832,0,0.029559,0.798718,0,1.058485,2.929335,0.62789,0.775718
ENSMUST00000134844,3.110352,3.407378,5.202534,4.39001,4.907963,1.543657,3.786403,3.817011,0
ENSMUST00000150199,0.94109,0,0,0,0.042816,2.090738,0.419622,0.169801,0.228245
ENSMUST00000176846,0,0.112772,0.759575,0,0,1.144696,1.596983,0,0
ENSMUST00000106665,0.526765,1.670266,0.11328,1.30935,1.798814,2.319022,2.167033,0.108494,0.294546
ENSMUST00000126156,0.555158,0.060129,0.75488,0,1.706471,0.998968,1.934888,0.047703,0.495095
ENSMUST00000176877,19.874026,23.852814,7.118756,22.04721,40.856628,30.866747,47.147768,37.986078,11.389386
ENSMUST00000143336,5.38871,9.282305,11.744958,18.599511,13.844142,7.924697,15.007762,5.06125,2.427903
ENSMUST00000170933,0.688939,0.412727,0.392581,0.284839,0.672991,0.328376,0.696968,0.198015,1.148972
ENSMUST00000106658,1.547453,1.270894,1.077738,0.786228,0.814714,1.354727,0.957153,0.618456,2.672455
ENSMUST00000106657,0,0,0,0,0,0,0,0,0.376269
ENSMUST00000042185,0.586182,0.916969,0.732998,0.926166,0.235221,0.729944,0.494217,0.882632,0.527377
ENSMUST00000178992,0.067789,0,0,0,0.020383,0.009822,0.097641,0.007769,0.180177
ENSMUST00000118836,0,0.48455,0.045669,0.616906,0.364122,0,0,0,0.307648
ENSMUST00000102742,2.481929,2.545496,2.399318,3.913262,2.235301,3.551917,3.896651,4.688148,4.109345
ENSMUST00000102741,0.421154,0.562881,0.328913,0.198274,0.213357,0.432499,0.440257,0.556887,1.09187
ENSMUST00000102740,25.630277,17.255796,19.742323,22.519238,24.064323,24.741438,32.284552,37.787638,17.154927
ENSMUST00000102739,0.552937,0.988137,0.073519,0,0.603279,1.656404,1.201906,0,0.883342
ENSMUST00000125707,0,0.351764,0.430905,0.118625,0.068426,1.068085,2.227515,0.335799,0.988512
ENSMUST00000139464,0.476493,0.134932,0,0,0,0.306627,0.198205,0,0.02576
ENSMUST00000030296,10.422844,14.105814,14.12364,13.704908,12.840591,12.414036,15.310441,15.619021,10.153559
ENSMUST00000147581,0.508701,0.28461,0.919413,0.784822,0.111938,0.064134,0.30243,0,0.981673
ENSMUST00000164855,0,0.120568,0.155257,0.011437,0,0.062663,0,0,0.125129
ENSMUST00000102738,4.914035,6.476853,4.935407,5.716957,5.533243,6.830761,7.22731,7.775448,5.657704
ENSMUST00000154017,0.061196,0,0,0,0,0,0.114094,0,0.345056
ENSMUST00000106650,0.067089,0.135451,0,0.101143,0,0,0.08551,0.076067,0.335503
ENSMUST00000106651,0.430184,0,0,0,0,0,0.180319,0,0
ENSMUST00000003502,0.539209,0.465807,0.242182,0.326505,0.446017,0.540941,0.27353,0,2.157397
ENSMUST00000119330,0,0,0,0,0,0,0,0,0
ENSMUST00000157062,0,0,0,0,0,0,0.738371,0,0
ENSMUST00000140919,0,0,0,0,0,0,0,0,0
ENSMUST00000157660,0,0,0,0,0,0,0,0,0
ENSMUST00000065977,3.681142,3.626345,0,2.989405,3.361277,6.082977,8.168065,9.8216,3.808404
ENSMUST00000102736,0,0,1.619952,0,0,0,0,0,0
ENSMUST00000106644,14.154694,13.582182,8.882719,8.448723,14.421029,20.724497,23.19656,20.53238,10.536747
ENSMUST00000125645,0.495433,1.267206,0.999193,0.372349,1.239311,1.931602,2.508159,0.275703,0.431412
ENSMUST00000103245,0,0,0,0,0,11.241923,0,0,0
ENSMUST00000155228,0,0.872763,0,1.032795,0.143589,2.429511,0.795991,0,2.050762
ENSMUST00000150177,6.480631,8.718444,7.926596,4.871534,8.943709,11.55016,12.248092,6.106782,5.978891
ENSMUST00000143604,0.965426,1.057442,1.376191,0.595566,0.537623,2.327406,2.312084,0.43231,0.659461
ENSMUST00000150784,5.061915,12.978336,17.93215,22.721937,21.510664,7.249549,11.975268,3.324265,3.343045
ENSMUST00000148444,11.657603,33.854068,12.579238,27.387862,30.622719,23.492624,32.819396,11.135445,12.178905
ENSMUST00000143015,2.332235,5.365974,1.360218,6.295186,4.934951,5.869712,10.32388,2.814944,4.369581
ENSMUST00000150796,154.144643,154.202432,249.762118,357.198574,284.607149,168.476956,249.855602,90.008075,42.755247
ENSMUST00000125063,0.780795,2.664122,3.175197,1.911064,7.049348,1.377215,2.904316,0.438115,1.879501
ENSMUST00000084366,0,0,0,0,0,0,0,0,0
ENSMUST00000194478,0.29291,1.355605,0,0,0,0,0,0,2.257645
ENSMUST00000160271,11.780712,11.50022,14.461644,14.35601,16.902398,15.899259,16.294632,16.119094,8.853276
ENSMUST00000160774,3.244847,3.044044,1.113662,0,3.506489,0,11.60152,0,2.785729
ENSMUST00000159545,5.257871,4.251888,0,3.340948,0,5.172984,0,9.096959,0.330694
ENSMUST00000030288,0,0,2.165387,0.748536,2.997982,5.002831,0.473824,4.692145,0
ENSMUST00000159198,22.244973,34.086914,36.375917,36.964399,28.884281,23.877494,27.374739,30.896332,16.61434
ENSMUST00000162787,0,0,0,0,0,0,0,0,0
ENSMUST00000161363,0.169052,0.278517,0,0,0.096849,1.710412,0,0,0
ENSMUST00000155434,4.897457,6.27326,7.523814,0.360732,2.499824,8.162201,6.018217,2.774521,5.780541
ENSMUST00000139412,3.349717,1.341283,0.502219,0.575973,2.929832,2.732836,5.19597,0.636101,0.258638
ENSMUST00000126288,1.018773,0.773809,0,0.04415,0.06398,1.201504,0.228265,3.397763,2.2103
ENSMUST00000152167,2.151176,0,0,0,0,0,2.544164,7.40277,0.965624
ENSMUST00000161602,0,0,0,0,0,0,0,0,0
ENSMUST00000160895,0.217004,0.377595,0.212817,0.253797,0.015525,0.557465,0.531214,0.299576,0.018013
ENSMUST00000153714,0.253478,1.154896,0,0,0,0.391503,0.206366,1.102726,2.57485
ENSMUST00000139248,0,0,0,0,0,0.140088,0.078857,0,0.711903
ENSMUST00000147457,0.284214,0,0.052715,0,0.703867,0,0.304602,0,0
ENSMUST00000157389,0,0,0,3.519086,4.557084,0,0,0,0
ENSMUST00000159758,0.884121,0.679864,0.455669,0.680499,0.184734,0.703754,0.533461,0.787523,0.828103
ENSMUST00000106629,0,0.026514,0,0.077649,0,0,0,0.147191,0
ENSMUST00000106631,0,0,0,0,0,0,0,0,0
ENSMUST00000106628,0,0,0,0,0,0,0,0,0
ENSMUST00000030285,0,0,0,0,0,0,0,0,0
ENSMUST00000141555,0,0,0,0,0,0,0,0,0
ENSMUST00000102729,24.079955,29.720413,19.712176,24.173336,31.171396,31.849617,30.926637,23.639816,20.744493
ENSMUST00000176251,7.309676,0,0,0,0,5.566235,1.442922,2.659251,0
ENSMUST00000177089,8.722417,0,0,4.021654,0,1.805784,9.236317,9.76759,6.285428
ENSMUST00000132165,2.276278,5.43973,0,0,0,6.439757,0,0,0
ENSMUST00000175776,0,0.853904,3.375116,1.010305,2.200043,3.328234,1.33832,5.75138,1.446069
ENSMUST00000150755,0.333824,0.402767,0.04173,0,0.442606,0.140562,0.181899,0,0
ENSMUST00000141751,2.522704,2.538156,0.142526,0.521362,1.204466,0.810684,1.589348,0.518686,3.63806
ENSMUST00000030281,4.401485,4.062488,4.597743,0,1.747046,2.147148,2.347018,1.622729,5.469382
ENSMUST00000126015,0.410853,0.993839,0.558985,0.856127,0.445375,2.127265,2.04422,0.13045,1.137496
ENSMUST00000177192,20.930718,37.02262,45.423157,34.619225,33.117492,20.280861,15.297294,8.702998,10.773284
ENSMUST00000177140,53.897636,22.036018,14.178416,15.250803,27.311244,19.23982,24.383065,10.655581,26.765187
ENSMUST00000122138,0.098551,0.297108,0.208796,0,0.420915,0.342343,0.576903,0,0.28896
ENSMUST00000154561,0.922645,1.596462,1.495477,1.103355,7.404675,0.600215,6.928385,0,5.827539
ENSMUST00000150239,0.562696,0.947372,1.1064,0.878036,0.518245,0.835225,1.674431,0.168844,0.606506
ENSMUST00000124209,0.513784,1.420702,0.559253,0,1.088787,0.751063,0.688719,0.759331,0.020746
ENSMUST00000064129,40.253883,59.798557,61.459273,48.182552,77.945485,37.517631,43.305756,19.026621,21.012024
ENSMUST00000106619,0.769814,1.108955,0.324057,0.424537,2.413744,1.077282,2.175619,0.032129,0.051814
ENSMUST00000126797,1.250456,1.083237,0.528439,0.299735,3.529131,1.118048,3.276655,0.087294,0.2262
ENSMUST00000153315,1.522019,0.677966,2.308221,0.177955,4.124863,0.593133,3.784088,0,0
ENSMUST00000106618,12.706036,0,0.672426,3.158776,1.141654,8.5371,6.209138,15.304662,2.34582
ENSMUST00000150909,1.650025,3.92393,0.995207,0,3.422524,1.20374,1.775119,0,0.068764
ENSMUST00000139237,0,0.197118,0.320527,0,0,0,0.112413,0,0.022347
ENSMUST00000030284,3.079979,3.650618,2.728842,2.670659,3.432,4.376723,3.135867,1.74483,2.641351
ENSMUST00000064167,14.224906,15.148901,6.869664,9.967851,10.960432,14.977684,13.328452,12.180646,14.552259
ENSMUST00000145980,0,0,0,0,0,0,0,0,0
ENSMUST00000102725,0,0,0,0,0,0,0,0,0
ENSMUST00000082306,0,0,0,0,0,0,0,0,0
ENSMUST00000104499,0,0,0,0,0,0,0,0,0
ENSMUST00000125237,0,0.139364,0.74529,0,0,0,0.133741,0,0
ENSMUST00000118907,0,0,0,0,0,0,0,0,0
ENSMUST00000156790,0.07441,0.080658,0,0,0.013941,0,0.093774,0.030845,0
ENSMUST00000131216,0,0,0.090806,0.113916,0.075802,0.018169,0,0.04106,0.020727
ENSMUST00000127391,0,0,0.162172,0.325734,0.483708,0,0,0,0
ENSMUST00000126635,0,0,0.408827,0,0,0,0,0,0
ENSMUST00000063531,3.2939,3.409949,6.663871,9.516996,5.56436,5.214447,6.327197,9.326634,3.599966
ENSMUST00000097921,1.141181,1.169927,0.422778,1.392531,0.689917,1.319661,2.228789,2.496245,0.744092
ENSMUST00000102724,6.955151,6.960049,6.248656,6.592348,7.303904,6.651335,5.962784,6.133345,5.080548
ENSMUST00000143217,0,0,0,0,0,0,0,0,21.251939
ENSMUST00000120597,0,0.202,0,0,0,0,0,0,0
ENSMUST00000155204,3.414507,3.824203,4.260295,4.812442,3.338648,3.970804,5.825324,3.567167,1.802309
ENSMUST00000141893,0.048787,0,0,0,0,0,0,0,0
ENSMUST00000124754,0,0,0,0,0,0,0,0,0
ENSMUST00000061187,0.040716,0,0.019306,0,0.023104,0.008588,0.03049,0.023837,0
ENSMUST00000106598,0,0.109742,0,0,0.064933,0,0,0,0
ENSMUST00000102722,0.353178,0,0,0,0,0,0,0,0
ENSMUST00000106597,0,0.124905,0,0.354453,0.023416,0.643955,0,0,0.730678
ENSMUST00000102723,0.368547,0.39598,0,0,0.280576,0.064853,0.246051,0.487097,2.035645
ENSMUST00000106600,0,0,0.52351,0,0,0,0,0,0
ENSMUST00000106601,0,0,0,0,0,0,0,0,0
ENSMUST00000106603,0.3205,0,0,0.152548,0,0,0,0,0
ENSMUST00000153200,0,0.707551,0,0,0,0.632243,0.406171,0,1.089258
ENSMUST00000138972,0.743504,0.488515,0.79459,0,0,0,0,0,0
ENSMUST00000144554,0,0.605001,0,0,0.118177,0,0.613421,0,3.254101
ENSMUST00000153906,0,0,0.338866,0,0,0,0,0,0
ENSMUST00000142722,0,0.172864,0,0,0,0,0,0,0
ENSMUST00000106589,0.776195,0,0,0,0,0,0,0,0
ENSMUST00000106587,0.128351,0.094719,0.078358,0.008213,0,0.108424,0.04099,0,0.011304
ENSMUST00000106591,0.258239,0,0,0,0,0.243624,0,0,0
ENSMUST00000106592,0.127211,0.008872,0.046278,0,0.113717,0.06823,0,0.00985,0.1576
ENSMUST00000080744,0.135632,0.185798,0,0.33127,0,0,0,0,0
ENSMUST00000097920,0,0,0,0,0,0,0.022088,0,0
ENSMUST00000119384,0,0,0,0,0,0,0.536406,0,0
ENSMUST00000121546,0,0,0,0,0.193928,0,0,0.045175,0
ENSMUST00000136433,0,0.424528,0.571554,0,0,0,0,0,0
ENSMUST00000148038,0.100944,0.075638,0.035163,0,0.066586,0.151384,0.119818,0.019391,0.142435
ENSMUST00000121030,0.11782,0.272746,0.023375,0,0,0,0.026692,0,0.010535
ENSMUST00000117305,0.097173,0,0,0,0,0,0,0,0
ENSMUST00000030274,0.052377,0.143201,0.019773,0,0,0.715326,0,0,0
ENSMUST00000130523,0,0,0,0,0,0,0,0,0
ENSMUST00000129760,0.090927,0.041968,0.608308,0.210582,0.119412,0,0.079963,0.029714,0.168199
ENSMUST00000138394,0,0,0,0,0,0,0,0,0.043651
ENSMUST00000122724,0,0,0,0,0,0,0,0,0
ENSMUST00000139876,0.280026,0,0,0,0,0,0,0.202981,0.31593
ENSMUST00000123667,0.237045,0,0,0.91392,0.294304,0.540191,0.157369,0,0
ENSMUST00000154123,0,0,0,0,0,0,0.185119,0,0
ENSMUST00000142460,0,0,0,0,0,0,0,0,0
ENSMUST00000038868,2.518912,0,0,0.847895,0.480434,0,0.181498,0,0.929319
ENSMUST00000070513,0,0,0,0,0,0,0,0,0
ENSMUST00000122820,0,0,0.146457,0.08622,0,0.131708,0.052966,0.011757,0
ENSMUST00000153746,0.085859,0.237081,0.055382,0.196897,0.394785,0.058507,0.55505,0,0.153392
ENSMUST00000140366,0,0,0,1.890762,0,2.910349,0,0,0
ENSMUST00000156179,0,3.231607,0,0,0,0,1.913854,0.418564,0
ENSMUST00000134000,0,0,0,0,0,0.107188,0,0,0.018102
ENSMUST00000123718,0.881971,1.561939,0,0,2.197032,1.572753,3.344575,1.920265,0
ENSMUST00000084354,0,1.197731,2.519592,2.308756,2.31262,2.385602,1.736844,3.423996,0.98836
ENSMUST00000149834,0,1.257016,0,0,1.448807,3.877465,0,6.122679,2.399215
ENSMUST00000143879,3.4818,5.382694,3.1216,3.675129,4.015234,4.873281,8.053385,2.903721,2.385438
ENSMUST00000125999,0.62091,0.087131,0,0.153313,0.139884,0,0,0.148673,0.449594
ENSMUST00000120507,0,0.24237,0.052723,0.034143,0,0,0,0.02014,0
ENSMUST00000137072,0,4.345044,0,46.496483,0,19.723614,27.668588,34.366442,16.154011
ENSMUST00000120017,0.212412,0.232871,0.03098,0.024277,0,0.980393,0.313966,0.412733,0.015548
ENSMUST00000132802,0.43048,0,1.129247,0.810681,0.800466,1.712295,1.330501,0,0.141573
ENSMUST00000102721,0,0,0,0,0,0,0,0,0
ENSMUST00000128224,0,0,0.004793,0,0,0,0,0,0
ENSMUST00000102720,0,0,0,0,0,0,0,0,0
ENSMUST00000102719,0,0,0,0,0,0,0,0,0
ENSMUST00000154838,0,0,0,0,0,0,0,0,0
